IID	Sex	Method 1	Method 2	Method 3	Method 4
141447	Male	0.0107003507837235	-0.0056304031587192	-0.0104187507361402	-0.0104187507361402
141450	Male	-0.00711436842504652	-0.0136504975535309	-0.019913991480557	-0.019913991480557
141451	Female	-0.0184302607800906	-0.0234627522469765	-0.0284567243474833	-0.0284567243474833
141452	Male	0.0386847046771041	0.0274902577065318	0.0231119221334759	0.0231119221334759
141453	Female	0.00169958443001966	0.00914611199457509	0.00553891830321576	0.00553891830321575
141462	Female	0.0149297676746683	0.00388545600464134	-0.000643014868959855	-0.000643014868959855
141472	Female	-0.00416628377305778	-0.00603968590701745	-0.00864642836421496	-0.00864642836421496
141473	Male	0.006295000729843	-0.00890327445379584	-0.0144528904648396	-0.0144528904648396
141498	Female	-0.00437390940068612	-0.0190643124726667	-0.024106431176491	-0.024106431176491
141499	Female	-0.00477102140503846	-0.0056454804303446	-0.00925116599619564	-0.00925116599619564
141507	Male	0.0265997536352976	-0.00377973459886253	-0.00699856558109601	-0.00699856558109601
141509	Male	0.0222280333191479	0.000771345695979031	-0.00443738717695131	-0.00443738717695131
141510	Male	0.0443337424856807	0.0162689374350929	0.0148951625014637	0.0148951625014637
141512	Female	-0.00512630066586987	-0.000296036001405545	-0.00406012628079156	-0.00406012628079156
141513	Female	-0.0154145813965808	-0.0247969400611091	-0.0296007841961502	-0.0296007841961502
141526	Male	0.0415467016730253	0.0220106188684478	0.0232007596412793	0.0232007596412793
141535	Female	-0.00623510363222628	-0.00224348884989002	-0.00516892924714796	-0.00516892924714796
141540	Female	-0.00492705688800327	-0.00181060842962884	-0.0066340419910427	-0.0066340419910427
141541	Female	0.026150340372742	0.0209123534462393	0.0188970362934671	0.0188970362934671
141542	Male	0.0113314304415159	0.00239499371417505	-0.00424135210211226	-0.00424135210211226
141543	Male	0.0189090139527336	0.00689659636952422	0.000563071920987598	0.000563071920987598
141544	Female	0.00985569324810713	-0.00111387067747358	-0.00294392980740332	-0.00294392980740332
141545	Female	-0.0124551267693797	-0.00753145220568347	-0.0113889523843014	-0.0113889523843014
141550	Female	-0.00303550843885426	-0.00885929955219856	-0.0102888125181292	-0.0102888125181292
141562	Male	0.0136920314511172	-0.00308560535878929	-0.00742707006874655	-0.00742707006874655
141563	Female	-0.0287053433309202	-0.0196865372619718	-0.0220928499696064	-0.0220928499696064
141565	Female	0.00193115028715076	0.00590404857999979	0.000224165184111326	0.000224165184111324
141568	Female	0.0133675949835326	0.00471836652924635	0.00472771116019882	0.00472771116019882
141570	Female	0.0179618295970742	0.0206086710926612	0.0218011634702703	0.0218011634702703
141572	Female	0.00744820859017917	-0.00161226565670275	-0.00257825497721353	-0.00257825497721353
141573	Female	-0.0153155823497554	-0.00933238632377826	-0.0142494079646771	-0.0142494079646771
141575	Female	0.0169786440799645	0.0136332867752579	0.0097253400006896	0.0097253400006896
141583	Female	0.00571078710852154	0.00500760982597129	0.00352341217289478	0.00352341217289478
141591	Male	0.0262919658802514	0.0047993679600763	0.00239970487226992	0.00239970487226992
141593	Female	-0.0254076320531626	-0.0186841631013581	-0.0215682981799665	-0.0215682981799665
141594	Female	-0.0101493320610399	-0.0128852613967217	-0.0167038872929151	-0.0167038872929151
141595	Female	0.00412676158276092	0.00757961236046462	0.00521477186932049	0.00521477186932049
141597	Male	0.0380408535456455	0.0164304358631285	0.0141485925376641	0.0141485925376641
141602	Female	-0.0057445988936962	-0.00334182934708978	-0.00745158399673564	-0.00745158399673564
141609	Male	0.0173760725094759	0.00405124309866739	-0.000969869522270131	-0.000969869522270131
141612	Female	0.000991823971918787	-0.0113493590611184	-0.0145809585717094	-0.0145809585717094
141613	Male	0.008053525679989	-0.0125201305583069	-0.0186118948161102	-0.0186118948161102
141617	Female	0.0183410573323844	0.0143252594325909	0.0110877532531094	0.0110877532531094
141626	Female	0.00567047510473017	0.00471078185375748	0.00396349000169074	0.00396349000169074
141627	Female	-0.00799658640332828	0.000500768389090376	-0.00138409304201444	-0.00138409304201444
141628	Female	0.00713879251372448	0.00355925426290102	0.0026586479225673	0.0026586479225673
141629	Female	-0.0130644023012461	-0.0163277937028504	-0.0203177063805211	-0.0203177063805211
141630	Female	-0.0106586416435969	-0.0162793593736844	-0.0179119457228718	-0.0179119457228718
141633	Female	0.011950048021567	-0.00959305701428556	-0.0147153724745322	-0.0147153724745322
141635	Female	-0.00453133943086212	0.00116537577143373	-0.00207858530172491	-0.00207858530172492
141638	Female	0.00615979416268665	-0.00184850874618212	-0.00663982889282381	-0.00663982889282381
141640	Female	-0.0396398714671228	-0.049284185056333	-0.055212654010751	-0.055212654010751
141641	Female	0.0130915909489548	0.0151889200306282	0.0113846058459154	0.0113846058459154
141646	Female	-0.00987972294105815	-0.0113869170772865	-0.0143598675322153	-0.0143598675322153
141647	Female	0.00741733174791363	-0.00363112682076064	-0.00538229130759683	-0.00538229130759683
141648	Female	-0.0135129363811395	-0.000682838430655098	-0.00412728353170791	-0.00412728353170791
141651	Female	-0.0259356282041661	-0.0313620333570106	-0.0359620917715588	-0.0359620917715588
141652	Male	0.0109176530076714	-0.00277259284325265	-0.00742828902407461	-0.00742828902407461
141655	Male	0.0265161196809011	0.00409625896600328	-0.000149300815198104	-0.000149300815198104
141658	Male	0.0300081753558529	0.00602336016118322	0.00334275485975366	0.00334275485975365
141659	Male	0.0302639177909796	0.0129410803850559	0.00914481627111589	0.00914481627111589
141667	Female	0.0127752124611079	0.00194414322556259	0.00136216914965634	0.00136216914965634
141669	Male	0.0561068791346887	0.0342243698660168	0.0377609371029427	0.0377609371029427
141670	Female	0.0201872616120946	0.0174383281924715	0.0157071170209374	0.0157071170209374
141674	Male	0.0237245869203205	0.00264661915965165	-0.000167674087661003	-0.000167674087661005
141675	Female	-0.0118308810500206	-0.0190684609193589	-0.024630504105531	-0.024630504105531
141676	Female	0.0113175444283099	-0.00311666672792364	-0.00425523811531834	-0.00425523811531834
141678	Female	-0.0164650444818353	-0.0243317892999008	-0.026491508049228	-0.026491508049228
141683	Female	-0.023189766661137	-0.0115939049988223	-0.0165772732998232	-0.0165772732998232
141685	Male	0.0304867412557419	0.0135361298556264	0.0093676397358782	0.0093676397358782
141691	Female	0.0145621640637936	0.0168352020078838	0.0128551789607542	0.0128551789607542
141707	Female	0.0053740479758717	0.00483638824750816	0.000893903384714518	0.000893903384714517
141712	Female	0.0092128782919741	0.00795684023272095	0.00611931344487578	0.00611931344487578
141719	Female	0.0142906799173553	0.0126751532472996	0.00981053532619809	0.00981053532619809
141720	Female	0.015134448971065	0.0167408785344017	0.0134274638680256	0.0134274638680256
141721	Female	0.00887128213370232	-0.000820120910463933	-0.00392834092180814	-0.00392834092180814
141727	Female	0.0123342585104487	-0.00717703597670825	-0.00878484300941504	-0.00878484300941505
141737	Female	0.00116913497121097	-0.00241278399116691	-0.00608416910806396	-0.00608416910806396
141740	Male	0.0355996619734131	0.0214997685579755	0.0172537199416671	0.0172537199416671
141744	Male	0.0348737912446901	0.00678305368070465	0.00266205177235537	0.00266205177235537
141747	Female	0.0190965809241418	0.0102997616835255	0.00907011735674907	0.00907011735674907
141748	Female	0.000912087079884054	-0.00238454286059513	-0.00634121699939087	-0.00634121699939088
141749	Male	-0.0100771379996354	-0.0228468591160958	-0.0311962395194991	-0.0311962395194991
141750	Male	0.0518650411092939	0.0231276148730362	0.0224264611250769	0.0224264611250769
141751	Female	0.0186374908741881	0.0118235605470873	0.0113841867949132	0.0113841867949132
141753	Female	-0.0078566762853157	-0.0148991369852136	-0.0192697195967673	-0.0192697195967673
141755	Female	-0.00783836977144484	-0.0181547327226544	-0.0206379928269553	-0.0206379928269553
141756	Female	0.0125188144742255	0.0154307618888278	0.0135849888593038	0.0135849888593038
141758	Female	-0.0107401380062624	-0.0203703036929651	-0.0235397610617728	-0.0235397610617728
141759	Female	0.00297466362939016	-0.00613497690534169	-0.00982495942612029	-0.00982495942612029
141761	Male	0.0286450196718029	0.0189615238848596	0.0186185561044102	0.0186185561044102
141762	Female	-0.0127780204874942	-0.00997520994043292	-0.0144850055905336	-0.0144850055905336
141766	Male	0.0278568936621156	0.0287937024540897	0.0261499085590762	0.0261499085590762
141767	Female	0.000372461396483239	-0.0131438234595136	-0.015200321147145	-0.015200321147145
141768	Male	0.0304906959142958	0.0149080494243903	0.0121447538825498	0.0121447538825498
141769	Female	0.00521338393571816	-0.0123929321313959	-0.0131325580960278	-0.0131325580960278
141771	Male	-0.0153797113598731	-0.0365371244207819	-0.0420451318559723	-0.0420451318559723
141772	Female	0.00526967222468911	0.021021046447683	0.0174284845622384	0.0174284845622384
141774	Female	0.00373083190783374	-0.00796468939422073	-0.0146151101239122	-0.0146151101239122
141776	Male	0.0272996461524737	0.00663526693367333	0.00340738514449226	0.00340738514449226
141779	Male	0.0328693136074362	0.0212904326998507	0.017296531063808	0.017296531063808
141781	Female	-0.00629867870242003	-0.0118197586631016	-0.013551982781695	-0.013551982781695
141782	Male	0.0343063637908271	0.00878400105006076	0.00486778380661009	0.00486778380661009
141784	Male	0.0423453340756994	0.0115071888250558	0.0101335946033647	0.0101335946033647
141792	Female	-0.024503633091448	-0.0295704324458614	-0.0345300966588407	-0.0345300966588407
141793	Female	-0.00689719628997435	-0.00957219531358259	-0.0141505003692493	-0.0141505003692493
141794	Female	-0.0113735596534473	-0.0168006716159109	-0.02140002322084	-0.02140002322084
141795	Male	0.019696073089987	0.00827985431593491	0.0041232905463588	0.0041232905463588
141797	Female	0.0064928313832444	0.00297501455673884	-0.000760472696030523	-0.000760472696030525
141798	Male	0.0172701786373061	0.00690361090091926	0.00169739609367787	0.00169739609367786
141799	Female	0.0262882580215556	0.0188687675609105	0.0190349539422807	0.0190349539422807
141800	Female	-0.00176818179668179	-0.00239415109851013	-0.00624832638783897	-0.00624832638783897
141801	Female	0.00397416245418435	-0.0032490329933437	-0.00605230111320835	-0.00605230111320835
141806	Male	0.0285426084798873	0.0176409068533791	0.0157429854243769	0.0157429854243769
141808	Female	0.00176529559756164	-0.00437451616208302	-0.00548800848171329	-0.00548800848171329
141812	Female	0.0119759544743522	0.00690032028668195	0.00194949090695948	0.00194949090695948
141814	Female	0.0128226732311364	0.0226469075642817	0.0194351665924503	0.0194351665924502
141816	Female	0.00393275886318125	-0.00768381823262408	-0.011640023680447	-0.011640023680447
141819	Male	0.0250197430523725	0.0127179368301324	0.00944696050874426	0.00944696050874426
141822	Female	-0.00921092021570787	-0.00298362647568483	-0.00814474583062956	-0.00814474583062956
141823	Male	0.0379255583811925	0.023447215728184	0.0223527758375643	0.0223527758375643
141826	Male	0.0325121268566884	0.0149204268785032	0.0113930253368247	0.0113930253368247
141829	Male	0.00537475539089623	-0.010845794189272	-0.0157443461289675	-0.0157443461289675
141830	Female	-0.01439051065413	-0.0198304712912724	-0.0244169742215227	-0.0244169742215227
141835	Male	0.0439460925408078	0.0275772810870485	0.0256001505090618	0.0256001505090618
141838	Female	-0.0198242069255425	-0.00850868061143632	-0.0159848730523464	-0.0159848730523464
141839	Female	-0.0221547901882034	-0.011551762442441	-0.0183154563150073	-0.0183154563150073
141850	Female	0.0240478847534369	0.0104129804403068	0.0112482616979264	0.0112482616979264
141863	Male	0.0192855287958709	0.000711599745651831	-0.00460673221211054	-0.00460673221211054
141865	Female	-0.00420238311749701	-0.00954460032625498	-0.0142288466848897	-0.0142288466848897
141866	Female	0.000652939388013355	-0.00445173095570003	-0.00660036469126157	-0.00660036469126157
141869	Female	0.00525573166883884	0.0166971351304434	0.0146413845182704	0.0146413845182704
141870	Male	0.032820783721869	0.0164572237950132	0.0144748416901231	0.0144748416901231
141872	Male	-0.0127807413508652	-0.0354658162930568	-0.0449924808232	-0.0449924808232
141873	Female	-0.00133268409214434	-0.0184936297805942	-0.0196786261238903	-0.0196786261238903
141874	Male	0.0443524168032075	0.0196786900062295	0.0176869963071083	0.0176869963071083
141880	Female	-0.00534049891292969	-0.00509493353119268	-0.00982064350408687	-0.00982064350408687
141892	Female	-0.0183022356884673	-0.0153492341133468	-0.0227823802796245	-0.0227823802796245
141893	Female	0.0139067549764875	0.00689013367705193	0.0038802914090948	0.0038802914090948
141895	Male	0.0408135533830753	0.0119518828993065	0.00860181391074052	0.00860181391074052
141899	Female	-0.00485435627946272	0.00711323431050979	0.00314471682591001	0.00314471682591001
141900	Female	-0.00546973584978353	-0.00698678896916731	-0.0127230399290585	-0.0127230399290585
141901	Female	-0.00585739284873119	-0.00599375910379348	-0.0103375374398884	-0.0103375374398884
141902	Female	-0.00877674308133786	-0.00698620637139946	-0.0146434674165539	-0.0146434674165539
141903	Female	-0.0228960386672754	-0.0449993216779856	-0.0495614591633746	-0.0495614591633746
141906	Male	0.0330599447393715	0.00481940906481755	0.000848205267036717	0.000848205267036719
141912	Female	-0.0271587153226085	-0.0300885305334664	-0.0344120194018835	-0.0344120194018835
141913	Female	-0.0220140244110103	-0.0207975199154787	-0.0237210095140498	-0.0237210095140498
141914	Female	-0.0158807812554664	-0.0150805808888542	-0.0175877663585058	-0.0175877663585058
141917	Female	-0.00256849268051882	-0.00808798142948782	-0.0125949562479115	-0.0125949562479115
141918	Female	0.00447772175288873	0.000468760646251313	-2.42283826845024e-06	-2.42283826845123e-06
141922	Female	-0.00213792044220343	0.000623134095091913	-0.00107174605712512	-0.00107174605712512
141925	Female	-0.0415397927542128	-0.0311568791829636	-0.034927299392899	-0.034927299392899
141927	Male	0.0267766280138756	-0.000527454425431166	0.000111207517776407	0.000111207517776408
141933	Male	0.00789845612132774	-0.0120544533488148	-0.0187669643747715	-0.0187669643747715
141937	Female	0.0214230368963491	0.0120496458822948	0.0127831530730152	0.0127831530730152
141938	Female	-0.00194737879284566	0.00667375199062244	0.00189195508035043	0.00189195508035043
141939	Male	0.0109185139339835	0.00420635048208871	-0.00188110912152697	-0.00188110912152697
141944	Female	-0.000102571427190402	0.00176256350857899	-0.00180955653022983	-0.00180955653022984
141945	Male	0.00337938899051046	-0.0138330111971885	-0.020512872017471	-0.020512872017471
141950	Female	0.0262929377846414	0.0118584718105603	0.0107201552410132	0.0107201552410132
141951	Male	0.0282655445111216	0.00652790387320744	0.00437328350314013	0.00437328350314013
141969	Male	0.0348658044209172	0.0124638132343485	0.00820038392481792	0.00820038392481792
141989	Female	0.0195829364568595	0.0113502178332288	0.00975299600279794	0.00975299600279794
141991	Female	0.00827573773901839	-0.00821401856589668	-0.0100702042927276	-0.0100702042927276
141993	Male	0.0201625814960416	-0.000426405861224019	-0.00372967951193992	-0.00372967951193992
142003	Female	-0.019247644137301	-0.0280619600646689	-0.0320472671928115	-0.0320472671928115
142004	Female	0.0091442112559942	0.00263241871716211	-0.000882252311398512	-0.000882252311398512
142012	Female	0.0209627673772351	0.0175065357770828	0.0164826227860779	0.0164826227860779
143000	Female	-0.000784248103861982	-0.00764552926534511	-0.00984993200608004	-0.00984993200608004
143001	Female	-0.0292342789910392	-0.0248359002783318	-0.0300023203303852	-0.0300023203303852
143003	Female	-0.00479855503473092	0.0114631635918984	0.00775330352948079	0.00775330352948079
143005	Female	0.0100587499395473	0.00628588098795893	0.00241239963361	0.00241239963361
143006	Female	0.0232338851084475	0.0238107348245121	0.0213740486950394	0.0213740486950394
143007	Female	0.0153612608771585	0.0212962676458235	0.0203797334303417	0.0203797334303417
143009	Female	-0.00615840355314705	-0.00457923310603103	-0.0104201891294918	-0.0104201891294918
143010	Female	-0.00496921314206331	-0.00587073147747809	-0.0119604864035634	-0.0119604864035634
143014	Female	-0.00857458150097238	-0.0100348547851027	-0.0145832391958165	-0.0145832391958165
143015	Female	-0.0116040760993909	-0.00647937589202812	-0.0140098100498301	-0.0140098100498301
143017	Male	0.0304037725379985	0.00840096869506706	0.00572541907669235	0.00572541907669235
143020	Female	-0.00739402894881808	-0.00297601053972497	-0.00881714733260137	-0.00881714733260137
143021	Female	-0.00730094083783327	0.000665593934926328	-0.00228246828465011	-0.00228246828465011
143023	Female	-0.0192668593353657	-0.0110619083600671	-0.0150126433340261	-0.0150126433340261
143024	Female	0.00129278557072497	0.00115140153392598	-0.00449751310930676	-0.00449751310930676
143025	Male	0.0320492694315419	-0.000170740016776463	-0.00300113723335433	-0.00300113723335433
143028	Male	0.0274135162860334	0.0122645321996784	0.00775742016541291	0.00775742016541291
143031	Female	0.0183363950489585	0.0366671822287517	0.0337269208057317	0.0337269208057317
143034	Female	0.00671337264169854	0.010941461814024	0.00769220342085191	0.00769220342085191
143035	Female	0.00736516577236043	0.0116079454090748	0.00921743261076346	0.00921743261076346
143036	Female	0.00824366881219461	0.00900277304535227	0.00365434471363123	0.00365434471363123
143039	Female	-0.000147491002639827	0.0064053218170491	0.00115887829873215	0.00115887829873215
143040	Female	-0.00679970756333518	0.000978027333405943	-0.00429236368049486	-0.00429236368049487
143041	Female	0.000130085377821294	0.00147980642320748	-0.00238482808002411	-0.00238482808002411
143044	Female	0.0133265182342484	0.0208545289473823	0.0183449907874316	0.0183449907874316
143048	Female	0.00112969166042291	0.00306731285226009	-0.00236783736407836	-0.00236783736407836
143049	Female	0.00721063007629416	0.00441543171821111	-0.00152751530370525	-0.00152751530370526
143050	Female	0.00417496352721597	-4.80352561067934e-05	-0.00565497692684555	-0.00565497692684555
143052	Male	0.0188064148477862	0.0114617709157871	0.00733878178263153	0.00733878178263153
143053	Male	0.0308028450309628	0.0272356194901437	0.0241391102916814	0.0241391102916814
143054	Female	-0.0259746044552532	-0.0230391769437788	-0.0247774146612874	-0.0247774146612874
143055	Female	-0.0143679765365053	-0.00348451441228891	-0.00869442693888488	-0.00869442693888489
143057	Female	-0.00434564854201576	0.000461791479564343	-0.00129240712214438	-0.00129240712214439
143059	Male	0.041143463857904	0.0309471179422476	0.028474856211281	0.028474856211281
143061	Female	-0.00573044112182502	-0.00291586449989997	-0.00737191852042072	-0.00737191852042072
143064	Female	-0.00890687212381195	-0.00383595417560114	-0.00683624627059647	-0.00683624627059648
143068	Female	-0.00842872049477995	-0.00313813566422931	-0.00624891513415827	-0.00624891513415827
143070	Male	0.0424705704172204	0.0181038022575726	0.0145168317337278	0.0145168317337278
143071	Female	-0.000532075162420082	-0.0019326453311105	-0.00544893778320211	-0.00544893778320211
143072	Male	0.0229308557181936	0.00684255517226159	0.00196460550869856	0.00196460550869856
143073	Female	0.0141148344559305	0.0163871708388418	0.0130192545943659	0.0130192545943659
143074	Male	0.0399928520270166	0.019085978432583	0.0188082428027091	0.0188082428027091
143075	Male	0.0145174180470201	0.00153284695552285	-0.00109903629957057	-0.00109903629957057
143076	Female	0.0203811443886952	1.81553675034464e-05	-0.00145854188004949	-0.00145854188004949
143077	Female	-0.00921721601547587	0.00156523454424522	-0.00387120494007407	-0.00387120494007408
143078	Female	-0.0268806202879927	-0.0277006388614632	-0.0349636886235548	-0.0349636886235549
143079	Male	0.027719057175325	0.0144127422308604	0.00937311514357897	0.00937311514357897
143081	Female	-0.00675484840690045	-0.00606085562534041	-0.0140736601906191	-0.0140736601906191
143082	Female	-0.00264617465202219	0.00351097263821372	0.000407066767849189	0.000407066767849188
143083	Female	0.0122968888030909	0.00451524895409403	-4.41803213135136e-05	-4.41803213135143e-05
143084	Female	0.0170978549994691	0.0134044658265975	0.0113075563194374	0.0113075563194374
143085	Female	-0.0168540484349317	-0.00552110852365809	-0.00910608819659326	-0.00910608819659326
143087	Female	-0.00354559847167629	0.00452119140649299	0.00190959211113171	0.00190959211113171
143088	Female	0.00578929940548291	0.00576041809223508	0.00196423185876298	0.00196423185876298
143089	Female	0.0142655907245936	0.00998951155661583	0.00814775352234324	0.00814775352234323
143090	Female	-0.00646148682862246	-0.00594624822045622	-0.00843050274943681	-0.00843050274943681
143091	Female	0.00313431363583128	0.00686884324524183	0.00203873377426663	0.00203873377426663
143093	Female	-0.00286207555499971	-0.0188533820104472	-0.0225181716756202	-0.0225181716756202
143094	Male	0.0378620258237435	0.0297680131875433	0.0254117771919329	0.0254117771919329
143095	Male	0.01315348491892	0.00806055577930756	0.00103077480932805	0.00103077480932805
143096	Female	0.00127944446729568	0.00885687510678735	0.00411432687235461	0.00411432687235461
143097	Female	-0.00842018320819012	-0.0106300671329771	-0.0171583285881895	-0.0171583285881895
143100	Male	0.0406645155926452	0.0181481228825808	0.0163137006535577	0.0163137006535577
143101	Male	0.0342128970005449	0.0152170297413862	0.0123732107318001	0.0123732107318001
143102	Female	0.0335450122192337	0.0269038085001268	0.024151789794797	0.024151789794797
143103	Female	-0.00704093133332752	0.0102117776999263	0.00507420920125934	0.00507420920125934
143104	Female	-0.0169016227280018	-0.00747659430380699	-0.0134116632785056	-0.0134116632785056
143105	Female	-0.00195414871701639	0.00847577515979759	0.00426529841763508	0.00426529841763508
143106	Female	-0.00691878215566131	0.00145552995342614	-0.00441143827282099	-0.00441143827282099
143107	Female	0.0190294520857699	0.00900845504258323	0.00919951163170842	0.00919951163170842
143109	Male	0.0198135748985752	0.0027431196910669	-0.00158939334054466	-0.00158939334054466
143110	Male	0.026571204556099	0.00732232943257867	0.00047351749851201	0.00047351749851201
143111	Male	0.0240871590344153	0.00799244230173441	0.00301172931751403	0.00301172931751403
143112	Male	0.0126184154582831	0.00589198116487621	0.000386525841284941	0.00038652584128494
143114	Male	0.00733101507193106	-0.00306265964843919	-0.00850379828947206	-0.00850379828947206
143115	Female	-0.0130595368666872	-0.0149825734722199	-0.0217976822466866	-0.0217976822466866
143117	Male	0.06066244839545	0.0432986686252604	0.0430807629155475	0.0430807629155475
143121	Female	-0.0231784470623184	-0.0146826109696354	-0.0196884876128222	-0.0196884876128222
143122	Female	-0.0150484030027815	-0.0144903429379365	-0.0183275730124704	-0.0183275730124704
143123	Male	0.0364916815714483	0.0144400641105959	0.00919301993239302	0.00919301993239302
143124	Female	0.000258756297325516	-0.00125378254261515	-0.00574990139751862	-0.00574990139751862
143125	Female	0.00239818500854842	0.00168392996648484	-0.00470226776035782	-0.00470226776035782
143126	Female	-0.0116455458119424	-0.00707556955129735	-0.0130686641957257	-0.0130686641957257
143128	Male	0.0161842604369743	-0.0109137012956281	-0.0165733765723915	-0.0165733765723915
143131	Female	0.0104666752198985	0.00907742454616311	0.00391211998802332	0.00391211998802332
143132	Female	0.00158685364943914	0.00125130546221964	-0.00387590650837395	-0.00387590650837395
143133	Male	0.0254561786881611	0.0115931536651737	0.00580008256754061	0.00580008256754061
143134	Female	-0.00152771853980038	0.00371065856358412	-0.00153150332730292	-0.00153150332730293
143137	Female	0.0158597556023244	0.00990708487100537	0.00821340529638711	0.00821340529638711
143138	Male	0.0195080035989634	0.00892920395065024	0.00443744678940374	0.00443744678940374
143141	Female	-0.0174853405173456	-0.017379947320607	-0.0212012285566593	-0.0212012285566593
143142	Female	-0.0172226505301703	-0.0161369463299646	-0.0232313082250144	-0.0232313082250144
143144	Female	-0.0161656253657087	-0.0101873177851018	-0.0138766404976808	-0.0138766404976808
143145	Female	0.0212524181000138	0.0145627251656558	0.0138244268088889	0.0138244268088889
143147	Female	0.0172325560974981	0.0145461600728602	0.0104596418508105	0.0104596418508105
143148	Female	0.0120241184597295	-0.00112515754165007	-0.00381069490167364	-0.00381069490167364
143149	Female	-0.0159938423481258	-0.00585565422852682	-0.00999275422828674	-0.00999275422828675
143150	Female	0.0256832522177707	0.0216849439981438	0.0195654150155204	0.0195654150155204
143151	Male	0.0263403252711075	0.00748459397565734	0.00231704885423855	0.00231704885423855
143152	Male	0.0360389161050841	0.0170854555593405	0.0126707167326525	0.0126707167326525
143157	Male	0.0336748907649501	0.0252715435857168	0.0227531552368264	0.0227531552368264
143158	Male	0.0227441823964443	0.0113658862136522	0.00701854854244735	0.00701854854244735
143159	Female	-0.00106793557841837	0.0107769050565484	0.006134127122889	0.006134127122889
143162	Female	-0.018408767041614	-0.0218276908337491	-0.0282387074956755	-0.0282387074956755
143163	Male	0.0457433141051445	0.0208898550830067	0.0160427033031526	0.0160427033031526
143169	Male	0.0302212536888808	0.0180253051446912	0.0116569526423224	0.0116569526423224
143171	Female	-0.0118175114562252	-0.00477273601276908	-0.00690821841044829	-0.00690821841044829
143173	Female	-0.0204795138254637	-0.00549676466416177	-0.0109846814686259	-0.0109846814686259
143175	Female	0.0011816080988192	0.00498155227486676	0.00216043887797256	0.00216043887797256
143176	Female	0.0245521982748288	0.0166416617804362	0.0117744111207996	0.0117744111207996
143178	Female	0.00736859936468253	0.0174475646205845	0.0128237899474905	0.0128237899474905
143179	Male	0.049160485487079	0.0292648066058809	0.0284125942923964	0.0284125942923964
143183	Female	0.00425042147236862	0.00975990326277357	0.00315484161080397	0.00315484161080397
143184	Female	0.00822624885249832	0.00915288971633126	0.00822246406499578	0.00822246406499578
143185	Female	0.0149860164524776	0.0158213082762347	0.0133445390538819	0.0133445390538819
143186	Male	0.0288129681785494	0.0167570814959526	0.013305693339365	0.013305693339365
143188	Male	0.028432532951182	0.0135680249567348	0.0093223343675926	0.0093223343675926
143189	Male	0.030330448168081	0.0204281862516281	0.0160241479103648	0.0160241479103648
143190	Female	-0.0135767485694575	-0.0105462655706929	-0.0141264308939911	-0.0141264308939911
143191	Female	0.00711162567224279	0.0105322329472314	0.0067803023625216	0.0067803023625216
143192	Male	0.0344330960525252	0.0306709796972795	0.0299529514613681	0.0299529514613681
143193	Male	0.0180083340556729	0.00807794361116152	0.00359285429055052	0.00359285429055052
143194	Female	-0.00401803920392668	0.00662389577678963	0.00416663906403659	0.00416663906403659
143196	Female	-0.0104888961276293	-0.00800643775927331	-0.0148598612113803	-0.0148598612113803
143197	Female	-0.00318481175636908	-0.00394550073323661	-0.00875675142158837	-0.00875675142158837
143199	Female	-0.00263060820407799	0.000798387065979815	-0.00165177742492463	-0.00165177742492463
143200	Male	0.0326372001982695	0.0210458769864432	0.0171299253590851	0.0171299253590851
143201	Male	0.03942267942238	0.0399110548458752	0.0375628430089719	0.0375628430089719
143202	Male	0.0383818286831488	0.0202524126681342	0.0178522965032786	0.0178522965032786
143203	Male	0.0104083626513181	-0.0111329547444598	-0.0135057342581446	-0.0135057342581446
143204	Male	0.0412541834078359	0.0205472913560963	0.0190869586168726	0.0190869586168726
143205	Female	-0.0144016643411087	-0.0233058607068085	-0.0279437080469814	-0.0279437080469814
143207	Male	0.023994542999602	0.0194984407946484	0.0161298336788523	0.0161298336788523
143209	Female	-0.00244494275513693	0.0029836854136157	-0.00102939394635871	-0.00102939394635872
143211	Male	0.0308028920214651	0.0189431767582145	0.011911052452688	0.011911052452688
143215	Female	-0.00491687012240078	-0.00539562882526714	-0.00928783520615176	-0.00928783520615176
143216	Male	0.0334214685141103	0.0141306863738267	0.0127827568268339	0.0127827568268339
143220	Female	-0.021281510332485	-0.0155696667841214	-0.0212852951199875	-0.0212852951199875
143222	Female	0.00253718744025534	-0.00223252874242128	-0.00718357350639997	-0.00718357350639997
143223	Male	0.0365184082589551	0.0213722492219852	0.0175173891827719	0.0175173891827719
143224	Female	0.0140108275123051	0.0188153783965897	0.0179375049914262	0.0179375049914262
143225	Female	-0.00574631159435059	-0.0133851210127527	-0.0193975348076295	-0.0193975348076295
143226	Female	0.013747090737827	0.0184691946784093	0.0186563837836039	0.0186563837836039
143231	Male	0.0204322227703945	0.011885118569634	0.00820033315339631	0.00820033315339631
143232	Female	0.00736670632091614	0.00477923446099243	-0.000388823492427371	-0.000388823492427371
143233	Male	0.0214987509324846	0.00806920322729137	0.00544557855626903	0.00544557855626903
143235	Female	0.0200509047015148	0.0074619413647413	0.0103301437548594	0.0103301437548594
143236	Female	0.00430685515117456	0.00195485920448785	-0.00257523860291928	-0.00257523860291928
143237	Male	0.0462687058421633	0.0290733152693728	0.0289053793770733	0.0289053793770733
143238	Female	0.00813244619771256	0.0120892023939678	0.00791030239539761	0.0079103023953976
143239	Male	0.0235733644291043	0.0186684120392882	0.0116690133343247	0.0116690133343247
